window_idx,window_start,window_end,episode,end_total_asset,total_reward,total_cost,total_trades,sharpe
0,2010-01-04,2011-03-01,10,1093245.25,93245.25,1529.51,3678,0.595
0,2010-01-04,2011-03-01,20,1102563.63,102563.63,1069.72,5680,0.658
0,2010-01-04,2011-03-01,30,1098587.52,98587.52,1070.65,5743,0.637
0,2010-01-04,2011-03-01,40,1099872.81,99872.81,1062.55,5656,0.646
0,2010-01-04,2011-03-01,50,1109692.74,109692.74,2318.04,5619,0.655
0,2010-01-04,2011-03-01,60,1102797.49,102797.49,1367.58,5664,0.672
0,2010-01-04,2011-03-01,70,1088568.57,88568.57,1719.9,5558,0.57
0,2010-01-04,2011-03-01,80,1078619.37,78619.37,1995.83,5383,0.531
0,2010-01-04,2011-03-01,90,1133485.52,133485.52,2701.18,5359,0.844
0,2010-01-04,2011-03-01,100,1089926.25,89926.25,3236.26,5002,0.596
0,2010-01-04,2011-03-01,110,1116691.05,116691.05,2827.56,4888,0.759
0,2010-01-04,2011-03-01,120,1070813.11,70813.11,2272.72,5266,0.495
0,2010-01-04,2011-03-01,130,1109334.6,109334.6,4028.15,5464,0.659
0,2010-01-04,2011-03-01,140,1100023.21,100023.21,2694.9,5478,0.648
0,2010-01-04,2011-03-01,150,1102612.09,102612.09,2993.07,5632,0.616
0,2010-01-04,2011-03-01,160,1122349.95,122349.95,1763.28,5543,0.768
1,2010-02-02,2011-03-29,10,1111512.33,111512.33,1645.61,3820,0.716
1,2010-02-02,2011-03-29,20,1200595.52,200595.52,1213.97,5538,1.199
1,2010-02-02,2011-03-29,30,1180978.59,180978.59,1095.99,5522,1.088
1,2010-02-02,2011-03-29,40,1188996.97,188996.97,999.0,5522,1.122
1,2010-02-02,2011-03-29,50,1186737.04,186737.04,999.0,5522,1.115
1,2010-02-02,2011-03-29,60,1191227.69,191227.69,1207.38,5386,1.127
1,2010-02-02,2011-03-29,70,1178440.43,178440.43,1369.74,5284,1.083
1,2010-02-02,2011-03-29,80,1184465.95,184465.95,1404.6,5263,1.112
1,2010-02-02,2011-03-29,90,1176756.28,176756.28,1276.28,5094,1.066
1,2010-02-02,2011-03-29,100,1179985.59,179985.59,1350.84,5221,1.081
1,2010-02-02,2011-03-29,110,1171266.33,171266.33,1446.34,5300,1.046
1,2010-02-02,2011-03-29,120,1164193.6,164193.6,2110.19,5367,0.996
1,2010-02-02,2011-03-29,130,1151559.61,151559.61,2033.19,5330,0.927
1,2010-02-02,2011-03-29,140,1145631.35,145631.35,2048.48,5310,0.872
1,2010-02-02,2011-03-29,150,1186343.31,186343.31,1567.73,5308,1.114
1,2010-02-02,2011-03-29,160,1195940.44,195940.44,1732.97,5229,1.165
2,2010-03-03,2011-04-27,10,1038779.37,38779.37,1679.36,3384,0.313
2,2010-03-03,2011-04-27,20,1124757.38,124757.38,999.0,5522,0.801
2,2010-03-03,2011-04-27,30,1124278.9,124278.9,999.0,5522,0.798
2,2010-03-03,2011-04-27,40,1125712.21,125712.21,1040.86,5522,0.805
2,2010-03-03,2011-04-27,50,1125873.84,125873.84,1059.77,5512,0.805
2,2010-03-03,2011-04-27,60,1128015.84,128015.84,1057.21,5518,0.819
2,2010-03-03,2011-04-27,70,1132087.52,132087.52,1136.07,5525,0.847
2,2010-03-03,2011-04-27,80,1133025.57,133025.57,1161.56,5590,0.854
2,2010-03-03,2011-04-27,90,1133647.58,133647.58,1186.85,5444,0.856
2,2010-03-03,2011-04-27,100,1132066.62,132066.62,1198.87,5347,0.858
2,2010-03-03,2011-04-27,110,1101178.5,101178.5,1339.36,5214,0.697
2,2010-03-03,2011-04-27,120,1096353.66,96353.66,1404.1,5129,0.667
2,2010-03-03,2011-04-27,130,1100626.67,100626.67,1251.98,5094,0.693
2,2010-03-03,2011-04-27,140,1093625.5,93625.5,1345.76,5118,0.655
2,2010-03-03,2011-04-27,150,1091346.8,91346.8,1425.21,4993,0.648
2,2010-03-03,2011-04-27,160,1082248.09,82248.09,1465.44,5028,0.59
3,2010-03-31,2011-05-25,10,1012872.25,12872.25,1722.77,3572,0.16
3,2010-03-31,2011-05-25,20,1110836.98,110836.98,1050.89,5764,0.71
3,2010-03-31,2011-05-25,30,1105602.0,105602.0,1048.21,5551,0.676
3,2010-03-31,2011-05-25,40,1101885.23,101885.23,1171.37,5659,0.654
3,2010-03-31,2011-05-25,50,1112652.91,112652.91,1057.87,5366,0.708
3,2010-03-31,2011-05-25,60,1110890.7,110890.7,1233.88,5223,0.699
3,2010-03-31,2011-05-25,70,1117763.62,117763.62,1071.23,5202,0.736
3,2010-03-31,2011-05-25,80,1115091.55,115091.55,1145.73,5195,0.723
3,2010-03-31,2011-05-25,90,1115456.22,115456.22,1189.89,5196,0.724
3,2010-03-31,2011-05-25,100,1124993.88,124993.88,1534.06,5206,0.773
3,2010-03-31,2011-05-25,110,1143218.65,143218.65,1759.49,5222,0.871
3,2010-03-31,2011-05-25,120,1119922.05,119922.05,1448.24,5297,0.747
3,2010-03-31,2011-05-25,130,1082585.13,82585.13,2534.64,5183,0.557
3,2010-03-31,2011-05-25,140,1045983.27,45983.27,2319.46,5214,0.349
3,2010-03-31,2011-05-25,150,1013075.09,13075.09,3424.23,4828,0.161
3,2010-03-31,2011-05-25,160,1059841.07,59841.07,1599.72,5109,0.427
4,2010-04-29,2011-06-23,10,1105790.28,105790.28,1682.36,3163,0.741
4,2010-04-29,2011-06-23,20,1157032.68,157032.68,999.0,6006,1.011
4,2010-04-29,2011-06-23,30,1169894.58,169894.58,999.0,5773,1.078
4,2010-04-29,2011-06-23,40,1168206.22,168206.22,999.0,5773,1.076
4,2010-04-29,2011-06-23,50,1171404.25,171404.25,1114.77,5781,1.088
4,2010-04-29,2011-06-23,60,1170378.96,170378.96,1101.02,5830,1.089
4,2010-04-29,2011-06-23,70,1162685.07,162685.07,1365.36,5740,1.035
4,2010-04-29,2011-06-23,80,1158043.54,158043.54,1418.51,5297,1.019
4,2010-04-29,2011-06-23,90,1164271.56,164271.56,1526.71,5746,1.058
4,2010-04-29,2011-06-23,100,1168325.99,168325.99,1526.75,5542,1.096
4,2010-04-29,2011-06-23,110,1181994.93,181994.93,1554.23,5747,1.157
4,2010-04-29,2011-06-23,120,1175419.62,175419.62,1152.55,5768,1.129
4,2010-04-29,2011-06-23,130,1173402.55,173402.55,1300.95,5768,1.104
4,2010-04-29,2011-06-23,140,1172761.62,172761.62,1217.3,5779,1.111
4,2010-04-29,2011-06-23,150,1177384.13,177384.13,1103.05,5795,1.136
4,2010-04-29,2011-06-23,160,1188319.9,188319.9,1470.04,5771,1.174
5,2010-05-27,2011-07-22,10,1124624.13,124624.13,1704.36,3392,0.965
5,2010-05-27,2011-07-22,20,1213432.21,213432.21,1105.92,4975,1.488
5,2010-05-27,2011-07-22,30,1213165.6,213165.6,1020.05,5085,1.48
5,2010-05-27,2011-07-22,40,1208596.52,208596.52,1016.59,5000,1.451
5,2010-05-27,2011-07-22,50,1208715.87,208715.87,1019.54,5047,1.455
5,2010-05-27,2011-07-22,60,1212936.55,212936.55,1019.54,5040,1.477
5,2010-05-27,2011-07-22,70,1209548.8,209548.8,1021.28,5055,1.456
5,2010-05-27,2011-07-22,80,1213875.88,213875.88,1017.37,5040,1.49
5,2010-05-27,2011-07-22,90,1187931.42,187931.42,1363.02,4804,1.331
5,2010-05-27,2011-07-22,100,1203150.4,203150.4,1482.39,4897,1.413
5,2010-05-27,2011-07-22,110,1204171.33,204171.33,1745.37,4884,1.441
5,2010-05-27,2011-07-22,120,1190299.41,190299.41,1664.84,5116,1.357
5,2010-05-27,2011-07-22,130,1197618.09,197618.09,1876.5,4871,1.421
5,2010-05-27,2011-07-22,140,1198570.22,198570.22,1974.16,5038,1.423
5,2010-05-27,2011-07-22,150,1195685.02,195685.02,1905.52,4945,1.426
5,2010-05-27,2011-07-22,160,1206019.85,206019.85,1405.95,5254,1.468
6,2010-06-25,2011-08-19,10,1142252.66,142252.66,2165.43,3215,1.179
6,2010-06-25,2011-08-19,20,1198553.58,198553.58,1329.46,4942,1.494
6,2010-06-25,2011-08-19,30,1211017.1,211017.1,998.99,5220,1.536
6,2010-06-25,2011-08-19,40,1208437.25,208437.25,1073.39,5018,1.522
6,2010-06-25,2011-08-19,50,1206537.01,206537.01,1071.63,4937,1.52
6,2010-06-25,2011-08-19,60,1220902.05,220902.05,1460.84,4867,1.669
6,2010-06-25,2011-08-19,70,1214901.03,214901.03,1440.3,4831,1.582
6,2010-06-25,2011-08-19,80,1200076.66,200076.66,1656.83,4451,1.524
6,2010-06-25,2011-08-19,90,1201238.87,201238.87,1713.0,4281,1.5
6,2010-06-25,2011-08-19,100,1178619.57,178619.57,1850.75,4052,1.382
6,2010-06-25,2011-08-19,110,1182476.63,182476.63,1835.82,4085,1.415
6,2010-06-25,2011-08-19,120,1195105.59,195105.59,1895.62,4230,1.51
6,2010-06-25,2011-08-19,130,1190869.94,190869.94,1784.26,4209,1.409
6,2010-06-25,2011-08-19,140,1195477.42,195477.42,1739.5,4385,1.487
6,2010-06-25,2011-08-19,150,1189669.38,189669.38,1476.87,5013,1.428
6,2010-06-25,2011-08-19,160,1220928.07,220928.07,1346.98,5126,1.64
7,2010-07-26,2011-09-19,10,1070177.5,70177.5,1805.82,3457,0.604
7,2010-07-26,2011-09-19,20,1172647.72,172647.72,999.0,4998,1.315
7,2010-07-26,2011-09-19,30,1173290.63,173290.63,999.0,4998,1.316
7,2010-07-26,2011-09-19,40,1182648.18,182648.18,999.0,4777,1.377
7,2010-07-26,2011-09-19,50,1179590.43,179590.43,1020.37,5001,1.365
7,2010-07-26,2011-09-19,60,1168644.27,168644.27,1313.2,5023,1.307
7,2010-07-26,2011-09-19,70,1173957.45,173957.45,1290.71,4971,1.318
7,2010-07-26,2011-09-19,80,1166093.55,166093.55,1362.92,4699,1.267
7,2010-07-26,2011-09-19,90,1167399.52,167399.52,1272.07,4664,1.283
7,2010-07-26,2011-09-19,100,1172934.33,172934.33,1215.68,4777,1.322
7,2010-07-26,2011-09-19,110,1171066.88,171066.88,1243.71,4813,1.303
7,2010-07-26,2011-09-19,120,1175348.56,175348.56,1208.21,4821,1.332
7,2010-07-26,2011-09-19,130,1181049.75,181049.75,1202.96,4898,1.369
7,2010-07-26,2011-09-19,140,1174932.7,174932.7,1306.17,4969,1.341
7,2010-07-26,2011-09-19,150,1147114.22,147114.22,1480.34,5012,1.14
7,2010-07-26,2011-09-19,160,1144993.79,144993.79,1574.7,4921,1.119
8,2010-08-23,2011-10-17,10,969310.17,-30689.83,1650.66,3556,-0.107
8,2010-08-23,2011-10-17,20,1061664.49,61664.49,1164.39,5095,0.444
8,2010-08-23,2011-10-17,30,1062856.96,62856.96,1136.19,4926,0.449
8,2010-08-23,2011-10-17,40,1065401.22,65401.22,1223.75,4936,0.464
8,2010-08-23,2011-10-17,50,1064128.26,64128.26,1288.35,5073,0.459
8,2010-08-23,2011-10-17,60,1073852.57,73852.57,1387.38,5231,0.511
8,2010-08-23,2011-10-17,70,1069923.66,69923.66,1310.96,5162,0.485
8,2010-08-23,2011-10-17,80,1091422.42,91422.42,1697.33,5213,0.618
8,2010-08-23,2011-10-17,90,1085153.79,85153.79,1577.04,5256,0.583
8,2010-08-23,2011-10-17,100,1080017.92,80017.92,1562.79,5280,0.552
8,2010-08-23,2011-10-17,110,1076938.85,76938.85,1533.91,5229,0.534
8,2010-08-23,2011-10-17,120,1089384.12,89384.12,1500.78,5200,0.607
8,2010-08-23,2011-10-17,130,1084502.27,84502.27,1468.62,5248,0.576
8,2010-08-23,2011-10-17,140,1079468.3,79468.3,1498.5,5227,0.547
8,2010-08-23,2011-10-17,150,1092062.49,92062.49,1621.85,5296,0.622
8,2010-08-23,2011-10-17,160,1070623.5,70623.5,1306.46,5308,0.491
9,2010-09-21,2011-11-14,10,989945.18,-10054.82,1747.81,3349,0.026
9,2010-09-21,2011-11-14,20,1050278.31,50278.31,1148.01,5252,0.362
9,2010-09-21,2011-11-14,30,1056271.41,56271.41,1063.32,5247,0.391
9,2010-09-21,2011-11-14,40,1056642.79,56642.79,1154.46,5259,0.394
9,2010-09-21,2011-11-14,50,1051185.01,51185.01,1139.5,5218,0.366
9,2010-09-21,2011-11-14,60,1047406.15,47406.15,1072.12,5265,0.346
9,2010-09-21,2011-11-14,70,1044588.43,44588.43,1108.72,5220,0.331
9,2010-09-21,2011-11-14,80,1022639.52,22639.52,1310.32,5054,0.214
9,2010-09-21,2011-11-14,90,1038926.57,38926.57,1284.12,5248,0.302
9,2010-09-21,2011-11-14,100,1022762.43,22762.43,1509.37,5122,0.215
9,2010-09-21,2011-11-14,110,1045585.93,45585.93,1269.19,5225,0.338
9,2010-09-21,2011-11-14,120,1035376.29,35376.29,1398.97,5221,0.283
9,2010-09-21,2011-11-14,130,1021162.35,21162.35,1416.21,5114,0.206
9,2010-09-21,2011-11-14,140,1026784.33,26784.33,1423.36,5187,0.235
9,2010-09-21,2011-11-14,150,1053444.63,53444.63,1144.51,5301,0.378
9,2010-09-21,2011-11-14,160,1049239.7,49239.7,1080.8,5269,0.355
10,2010-10-19,2011-12-13,10,926811.15,-73188.85,1644.6,3591,-0.308
10,2010-10-19,2011-12-13,20,996981.79,-3018.21,1275.94,5497,0.082
10,2010-10-19,2011-12-13,30,1017548.18,17548.18,1249.46,5405,0.187
10,2010-10-19,2011-12-13,40,1019489.59,19489.59,1212.61,5531,0.197
10,2010-10-19,2011-12-13,50,1013337.06,13337.06,1257.86,5367,0.166
10,2010-10-19,2011-12-13,60,1021824.21,21824.21,1280.12,5433,0.209
10,2010-10-19,2011-12-13,70,1007158.49,7158.49,1124.26,5403,0.136
10,2010-10-19,2011-12-13,80,980170.76,-19829.24,1522.61,5374,0.001
10,2010-10-19,2011-12-13,90,975399.82,-24600.18,1539.8,5336,-0.02
10,2010-10-19,2011-12-13,100,962614.34,-37385.66,1581.94,5263,-0.087
10,2010-10-19,2011-12-13,110,973897.92,-26102.08,1552.03,5346,-0.029
10,2010-10-19,2011-12-13,120,983803.42,-16196.58,1594.52,5321,0.021
10,2010-10-19,2011-12-13,130,956014.12,-43985.88,1416.48,5126,-0.11
10,2010-10-19,2011-12-13,140,950452.55,-49547.45,1321.16,5048,-0.139
10,2010-10-19,2011-12-13,150,966801.21,-33198.79,1448.51,5193,-0.057
10,2010-10-19,2011-12-13,160,966646.68,-33353.32,1429.04,5131,-0.059
11,2010-11-16,2012-01-12,10,964137.14,-35862.86,1629.96,3217,-0.088
11,2010-11-16,2012-01-12,20,1052521.92,52521.92,1306.72,4329,0.354
11,2010-11-16,2012-01-12,30,1059459.16,59459.16,1207.94,4874,0.389
11,2010-11-16,2012-01-12,40,1057270.72,57270.72,1078.35,5038,0.372
11,2010-11-16,2012-01-12,50,1065070.0,65070.0,1233.17,5098,0.41
11,2010-11-16,2012-01-12,60,1070600.02,70600.02,1314.85,5001,0.437
11,2010-11-16,2012-01-12,70,1066869.86,66869.86,1487.43,4814,0.422
11,2010-11-16,2012-01-12,80,1080320.45,80320.45,1542.02,4738,0.489
11,2010-11-16,2012-01-12,90,1039366.84,39366.84,1513.24,4646,0.294
11,2010-11-16,2012-01-12,100,1080742.36,80742.36,1689.55,4673,0.496
11,2010-11-16,2012-01-12,110,1084395.69,84395.69,1664.21,4893,0.514
11,2010-11-16,2012-01-12,120,1093790.52,93790.52,1693.43,4912,0.559
11,2010-11-16,2012-01-12,130,1090074.98,90074.98,1692.67,4824,0.545
11,2010-11-16,2012-01-12,140,1073132.62,73132.62,1697.55,5047,0.457
11,2010-11-16,2012-01-12,150,1081551.76,81551.76,1732.85,5071,0.503
11,2010-11-16,2012-01-12,160,1091776.48,91776.48,1837.74,5015,0.555
12,2010-12-15,2012-02-10,10,935898.59,-64101.41,1818.16,3962,-0.204
12,2010-12-15,2012-02-10,20,1017243.12,17243.12,1000.95,5522,0.188
12,2010-12-15,2012-02-10,30,1012556.08,12556.08,999.0,5773,0.168
12,2010-12-15,2012-02-10,40,1010279.99,10279.99,999.0,5773,0.158
12,2010-12-15,2012-02-10,50,1010167.75,10167.75,999.0,5773,0.157
12,2010-12-15,2012-02-10,60,1011364.95,11364.95,999.0,5773,0.163
12,2010-12-15,2012-02-10,70,1011888.06,11888.06,999.0,5773,0.165
12,2010-12-15,2012-02-10,80,1014224.64,14224.64,998.99,5773,0.175
12,2010-12-15,2012-02-10,90,1011412.6,11412.6,999.0,5773,0.163
12,2010-12-15,2012-02-10,100,1008855.0,8855.0,999.0,5773,0.152
12,2010-12-15,2012-02-10,110,1012015.45,12015.45,999.0,5773,0.165
12,2010-12-15,2012-02-10,120,1010199.43,10199.43,999.0,5773,0.157
12,2010-12-15,2012-02-10,130,1010623.39,10623.39,999.0,5773,0.16
12,2010-12-15,2012-02-10,140,1011228.5,11228.5,999.0,5773,0.162
12,2010-12-15,2012-02-10,150,1011746.5,11746.5,999.0,5773,0.164
12,2010-12-15,2012-02-10,160,1009662.03,9662.03,998.99,5773,0.155
13,2011-01-13,2012-03-12,10,1001023.17,1023.17,1648.07,3831,0.112
13,2011-01-13,2012-03-12,20,1033721.02,33721.02,1162.3,5838,0.261
13,2011-01-13,2012-03-12,30,1037946.95,37946.95,1205.0,5759,0.279
13,2011-01-13,2012-03-12,40,1025199.56,25199.56,1148.58,5862,0.224
13,2011-01-13,2012-03-12,50,1036429.07,36429.07,1001.74,5777,0.272
13,2011-01-13,2012-03-12,60,1029662.85,29662.85,1045.65,5892,0.243
13,2011-01-13,2012-03-12,70,1029106.53,29106.53,999.0,5946,0.24
13,2011-01-13,2012-03-12,80,1035965.09,35965.09,1094.2,5890,0.27
13,2011-01-13,2012-03-12,90,1033364.13,33364.13,1087.12,5888,0.259
13,2011-01-13,2012-03-12,100,1028768.25,28768.25,1171.08,5851,0.239
13,2011-01-13,2012-03-12,110,1053316.16,53316.16,1494.88,5844,0.346
13,2011-01-13,2012-03-12,120,1050721.32,50721.32,1553.72,5895,0.336
13,2011-01-13,2012-03-12,130,1043848.79,43848.79,1648.68,5948,0.305
13,2011-01-13,2012-03-12,140,1050952.26,50952.26,1491.27,5895,0.336
13,2011-01-13,2012-03-12,150,1064340.56,64340.56,1689.76,5842,0.395
13,2011-01-13,2012-03-12,160,1058008.49,58008.49,1663.16,5822,0.367
14,2011-02-11,2012-04-10,10,1026425.37,26425.37,1700.8,3573,0.229
14,2011-02-11,2012-04-10,20,1060501.4,60501.4,1155.69,4787,0.382
14,2011-02-11,2012-04-10,30,1054144.38,54144.38,1131.5,5420,0.351
14,2011-02-11,2012-04-10,40,1059053.88,59053.88,1260.88,5299,0.372
14,2011-02-11,2012-04-10,50,1076677.94,76677.94,1449.19,5153,0.455
14,2011-02-11,2012-04-10,60,1065347.17,65347.17,1481.7,4930,0.408
14,2011-02-11,2012-04-10,70,1081989.44,81989.44,1450.28,4808,0.481
14,2011-02-11,2012-04-10,80,1084205.88,84205.88,1458.09,4424,0.496
14,2011-02-11,2012-04-10,90,1075991.54,75991.54,1418.07,4377,0.459
14,2011-02-11,2012-04-10,100,1064576.67,64576.67,1247.22,4388,0.404
14,2011-02-11,2012-04-10,110,1067299.16,67299.16,1246.3,4441,0.415
14,2011-02-11,2012-04-10,120,1068986.83,68986.83,1251.84,4142,0.436
14,2011-02-11,2012-04-10,130,1069387.26,69387.26,1377.14,4200,0.441
14,2011-02-11,2012-04-10,140,1053685.64,53685.64,1482.33,3907,0.363
14,2011-02-11,2012-04-10,150,1057811.23,57811.23,1474.5,3839,0.383
14,2011-02-11,2012-04-10,160,1054031.66,54031.66,1491.38,3795,0.363
15,2011-03-14,2012-05-08,10,1067186.93,67186.93,1665.57,3821,0.411
15,2011-03-14,2012-05-08,20,1106653.87,106653.87,998.99,5504,0.566
15,2011-03-14,2012-05-08,30,1102886.73,102886.73,999.0,5475,0.549
15,2011-03-14,2012-05-08,40,1102366.92,102366.92,998.99,5354,0.548
15,2011-03-14,2012-05-08,50,1104581.89,104581.89,1191.39,5229,0.566
15,2011-03-14,2012-05-08,60,1117543.16,117543.16,1244.74,5012,0.635
15,2011-03-14,2012-05-08,70,1129415.53,129415.53,1485.9,5191,0.674
15,2011-03-14,2012-05-08,80,1135624.02,135624.02,1723.72,5048,0.716
15,2011-03-14,2012-05-08,90,1110603.97,110603.97,1303.54,5256,0.593
15,2011-03-14,2012-05-08,100,1152753.05,152753.05,2904.06,4059,0.82
15,2011-03-14,2012-05-08,110,1110814.75,110814.75,2553.87,4770,0.625
15,2011-03-14,2012-05-08,120,1106635.89,106635.89,3049.17,4830,0.589
15,2011-03-14,2012-05-08,130,1130606.5,130606.5,2344.82,4392,0.735
15,2011-03-14,2012-05-08,140,1147586.87,147586.87,5420.36,4659,0.8
15,2011-03-14,2012-05-08,150,1069997.55,69997.55,2796.91,4825,0.412
15,2011-03-14,2012-05-08,160,1141272.43,141272.43,2183.42,4511,0.771
16,2011-04-11,2012-06-06,10,1032117.54,32117.54,1719.41,3360,0.256
16,2011-04-11,2012-06-06,20,1077743.95,77743.95,999.0,5020,0.452
16,2011-04-11,2012-06-06,30,1065243.19,65243.19,999.0,5522,0.396
16,2011-04-11,2012-06-06,40,1064804.44,64804.44,999.0,5522,0.393
16,2011-04-11,2012-06-06,50,1058381.85,58381.85,1021.25,5473,0.366
16,2011-04-11,2012-06-06,60,1057429.24,57429.24,1018.49,5470,0.362
16,2011-04-11,2012-06-06,70,1063819.95,63819.95,1196.21,5509,0.393
16,2011-04-11,2012-06-06,80,1089405.78,89405.78,1935.5,5354,0.494
16,2011-04-11,2012-06-06,90,1071595.12,71595.12,2262.28,5222,0.426
16,2011-04-11,2012-06-06,100,1049903.65,49903.65,2355.08,4429,0.337
16,2011-04-11,2012-06-06,110,1057842.14,57842.14,2312.39,4612,0.363
16,2011-04-11,2012-06-06,120,1074728.44,74728.44,2525.36,4637,0.434
16,2011-04-11,2012-06-06,130,1078035.64,78035.64,2553.87,4347,0.447
16,2011-04-11,2012-06-06,140,1036373.02,36373.02,2599.26,4324,0.27
16,2011-04-11,2012-06-06,150,1027137.81,27137.81,2585.62,4350,0.232
16,2011-04-11,2012-06-06,160,1035525.68,35525.68,2630.34,4548,0.269
17,2011-05-10,2012-07-05,10,1003004.92,3004.92,1740.44,3133,0.122
17,2011-05-10,2012-07-05,20,1046491.23,46491.23,1184.18,4889,0.318
17,2011-05-10,2012-07-05,30,1037041.26,37041.26,1211.95,5401,0.275
17,2011-05-10,2012-07-05,40,1044349.76,44349.76,1268.74,5217,0.308
17,2011-05-10,2012-07-05,50,1042314.78,42314.78,1209.51,5281,0.298
17,2011-05-10,2012-07-05,60,1043766.39,43766.39,1204.31,5157,0.304
17,2011-05-10,2012-07-05,70,1047853.45,47853.45,1215.92,5147,0.323
17,2011-05-10,2012-07-05,80,1040715.15,40715.15,1782.77,4290,0.295
17,2011-05-10,2012-07-05,90,1051744.36,51744.36,1764.89,4446,0.34
17,2011-05-10,2012-07-05,100,1056527.01,56527.01,1750.69,4235,0.363
17,2011-05-10,2012-07-05,110,1061773.63,61773.63,2002.71,4454,0.381
17,2011-05-10,2012-07-05,120,1063137.79,63137.79,1934.96,4116,0.386
17,2011-05-10,2012-07-05,130,1067756.23,67756.23,2594.64,4360,0.394
17,2011-05-10,2012-07-05,140,1009048.13,9048.13,2586.96,4121,0.163
17,2011-05-10,2012-07-05,150,1048667.12,48667.12,3013.19,4239,0.318
17,2011-05-10,2012-07-05,160,990768.95,-9231.05,3367.56,4269,0.084
18,2011-06-08,2012-08-02,10,1002279.88,2279.88,1596.13,3586,0.121
18,2011-06-08,2012-08-02,20,1050073.26,50073.26,1229.56,5175,0.334
18,2011-06-08,2012-08-02,30,1038325.07,38325.07,1228.87,6203,0.281
18,2011-06-08,2012-08-02,40,1030148.35,30148.35,1201.66,5765,0.245
18,2011-06-08,2012-08-02,50,1033031.43,33031.43,1344.32,5618,0.258
18,2011-06-08,2012-08-02,60,1020366.01,20366.01,1772.45,5306,0.203
18,2011-06-08,2012-08-02,70,1042133.61,42133.61,2032.07,4997,0.294
18,2011-06-08,2012-08-02,80,1051838.45,51838.45,2307.57,4953,0.337
18,2011-06-08,2012-08-02,90,1041930.7,41930.7,1807.04,5151,0.296
18,2011-06-08,2012-08-02,100,1058098.4,58098.4,2041.71,5308,0.364
18,2011-06-08,2012-08-02,110,1090028.26,90028.26,1930.98,5288,0.515
18,2011-06-08,2012-08-02,120,1052013.38,52013.38,1603.57,5454,0.347
18,2011-06-08,2012-08-02,130,1098087.07,98087.07,2230.62,4720,0.567
18,2011-06-08,2012-08-02,140,1097896.91,97896.91,2328.23,4575,0.575
18,2011-06-08,2012-08-02,150,1117201.29,117201.29,2537.21,5030,0.661
18,2011-06-08,2012-08-02,160,1131983.98,131983.98,2598.12,4958,0.727
19,2011-07-07,2012-08-30,10,1015057.95,15057.95,1561.38,3556,0.178
19,2011-07-07,2012-08-30,20,1038625.54,38625.54,1233.1,5563,0.281
19,2011-07-07,2012-08-30,30,1043062.81,43062.81,1332.83,5125,0.303
19,2011-07-07,2012-08-30,40,1040321.53,40321.53,1361.0,5185,0.291
19,2011-07-07,2012-08-30,50,1038981.24,38981.24,1358.22,5171,0.284
19,2011-07-07,2012-08-30,60,1051077.97,51077.97,1554.59,4904,0.339
19,2011-07-07,2012-08-30,70,1035890.94,35890.94,1651.14,4863,0.271
19,2011-07-07,2012-08-30,80,1041870.97,41870.97,1678.65,4976,0.298
19,2011-07-07,2012-08-30,90,1040120.28,40120.28,1513.77,4932,0.29
19,2011-07-07,2012-08-30,100,1031411.36,31411.36,1674.06,4662,0.251
19,2011-07-07,2012-08-30,110,1057879.45,57879.45,2159.49,4052,0.367
19,2011-07-07,2012-08-30,120,1055789.03,55789.03,1818.54,4443,0.357
19,2011-07-07,2012-08-30,130,1017764.65,17764.65,2165.24,4371,0.192
19,2011-07-07,2012-08-30,140,1018122.65,18122.65,1731.32,4281,0.194
19,2011-07-07,2012-08-30,150,1089494.51,89494.51,2008.65,4061,0.512
19,2011-07-07,2012-08-30,160,1071766.28,71766.28,2061.2,4105,0.429
20,2011-08-04,2012-09-28,10,1079493.32,79493.32,1672.29,3359,0.479
20,2011-08-04,2012-09-28,20,1164409.06,164409.06,1232.91,5397,0.862
20,2011-08-04,2012-09-28,30,1157260.93,157260.93,1224.44,5712,0.816
20,2011-08-04,2012-09-28,40,1159152.91,159152.91,1223.25,5666,0.833
20,2011-08-04,2012-09-28,50,1155980.62,155980.62,1294.15,5395,0.821
20,2011-08-04,2012-09-28,60,1166889.93,166889.93,1381.08,5439,0.88
20,2011-08-04,2012-09-28,70,1151354.33,151354.33,1387.47,5496,0.805
20,2011-08-04,2012-09-28,80,1156392.29,156392.29,1447.62,5401,0.836
20,2011-08-04,2012-09-28,90,1164645.88,164645.88,1462.35,5311,0.865
20,2011-08-04,2012-09-28,100,1143864.36,143864.36,1476.05,5291,0.768
20,2011-08-04,2012-09-28,110,1126997.67,126997.67,2264.72,4630,0.675
20,2011-08-04,2012-09-28,120,1130380.69,130380.69,2179.44,4753,0.702
20,2011-08-04,2012-09-28,130,1120993.9,120993.9,2249.87,4777,0.645
20,2011-08-04,2012-09-28,140,1137101.23,137101.23,2098.43,4886,0.728
20,2011-08-04,2012-09-28,150,1173022.16,173022.16,2309.05,5186,0.912
20,2011-08-04,2012-09-28,160,1145205.76,145205.76,1742.02,5265,0.782
21,2011-09-01,2012-10-26,10,1210420.34,210420.34,1579.61,3813,1.233
21,2011-09-01,2012-10-26,20,1183478.55,183478.55,998.99,5261,1.02
21,2011-09-01,2012-10-26,30,1187522.88,187522.88,1172.24,5306,1.032
21,2011-09-01,2012-10-26,40,1185810.41,185810.41,1206.5,5454,1.03
