date,account_value
2014-11-14,1019469.9343572578
2014-11-17,1021040.3651009196
2014-11-18,1024444.1962263755
2014-11-19,1024196.4259480837
2014-11-20,1025602.5836580066
2014-11-21,1028519.0488240795
2014-11-24,1000000.0
2014-11-25,999864.2619703293
2014-11-26,1000615.1361566545
2014-11-28,1002651.0904970171
2014-12-01,1001157.5590230945
2014-12-02,1004417.9438663486
2014-12-03,1004974.6840599063
2014-12-04,1003228.5886625292
2014-12-05,1007661.779162659
2014-12-08,1002191.7724187929
2014-12-09,998326.475156151
2014-12-10,981648.4045683673
2014-12-11,986114.6057087347
2014-12-12,974998.4841274035
2014-12-15,968835.3409923327
2014-12-16,959595.8026508105
2014-12-17,979410.8955942042
2014-12-18,1001180.3896944029
2014-12-19,1003901.7488032706
2014-12-22,1008245.3931837714
2014-12-23,1000000.0
2014-12-24,1000201.1192180633
2014-12-26,1001063.6769630429
2014-12-29,1001224.521059227
2014-12-30,998131.4452621458
2014-12-31,990522.9225522995
2015-01-02,989112.6642524719
2015-01-05,973453.641787487
2015-01-06,963681.289109188
2015-01-07,979163.234030487
2015-01-08,995866.1463505554
2015-01-09,986194.7884904804
2015-01-12,981267.5943395557
2015-01-13,981369.8342916431
2015-01-14,971016.102028078
2015-01-15,962950.3537485065
2015-01-16,976113.092376894
2015-01-20,974361.6444475116
2015-01-21,977181.8022787037
2015-01-22,996402.9018613758
2015-01-23,1000000.0
2015-01-26,999957.3422533034
2015-01-27,994442.619343376
2015-01-28,989776.0679286956
2015-01-29,1001417.9067436217
2015-01-30,984098.8910682676
2015-02-02,993929.915777397
2015-02-03,1007401.3942181777
2015-02-04,1010190.7065029239
2015-02-05,1020378.9039793109
2015-02-06,1016821.9889517459
2015-02-09,1009710.4270809421
2015-02-10,1019536.4537848834
2015-02-11,1020187.900215187
2015-02-12,1030633.6818372001
2015-02-13,1035027.9896262244
2015-02-17,1034065.9306502684
2015-02-18,1036211.550149475
2015-02-19,1032989.0305457457
2015-02-20,1042903.4759497985
2015-02-23,1000000.0
2015-02-24,1000608.5901498795
2015-02-25,1000514.6370546342
2015-02-26,1002453.9229690554
2015-02-27,998605.9122079851
2015-03-02,1006268.2832605363
2015-03-03,1002603.7839675447
2015-03-04,996805.3305834656
2015-03-05,1000024.6593481675
2015-03-06,983045.9902290574
2015-03-09,992135.7748256074
2015-03-10,972618.0862251931
2015-03-11,970449.882860428
2015-03-12,986602.0856344758
2015-03-13,980468.9735930024
2015-03-16,999713.3406971169
2015-03-17,995534.91521587
2015-03-18,1007031.9929419595
2015-03-19,1003832.7715712625
2015-03-20,1012621.9279242593
2015-03-23,1000000.0
2015-03-24,999165.3422054291
2015-03-25,992351.8815080641
2015-03-26,990770.5125688552
2015-03-27,993857.7426734924
2015-03-30,1005044.2644001007
2015-03-31,992262.6119308472
2015-04-01,988153.7773681526
2015-04-02,989198.5443020058
2015-04-06,993626.0800880089
2015-04-07,995431.7337455654
2015-04-08,1001394.4074311734
2015-04-09,1003937.6571260319
2015-04-10,1009045.7422251797
2015-04-13,1006067.7699052448
2015-04-14,1008598.3596029568
2015-04-15,1012194.9351373558
2015-04-16,1015059.73975951
2015-04-17,997753.7784097272
2015-04-20,1007842.5707852917
2015-04-21,1000000.0
2015-04-22,1000826.0539848328
2015-04-23,1001133.9376855852
2015-04-24,1001208.4551561356
2015-04-27,994898.5592826845
2015-04-28,998112.3728082658
2015-04-29,997367.2721556856
2015-04-30,985286.8955130082
2015-05-01,995842.8773047163
2015-05-04,998422.9806256944
2015-05-05,991507.1156039849
2015-05-06,988311.8813892022
2015-05-07,992581.5718514043
2015-05-08,1007125.842956997
2015-05-11,1002903.3058225632
2015-05-12,1001276.1021438371
2015-05-13,1002521.2507342607
2015-05-14,1013414.6303619862
2015-05-15,1014919.6708489496
2015-05-18,1017733.7998600961
2015-05-19,1000000.0
2015-05-20,999405.6330825805
2015-05-21,999516.6459852218
2015-05-22,997984.5366439819
2015-05-26,987349.9290784836
2015-05-27,994528.2675135918
2015-05-28,990149.8848765679
2015-05-29,983103.7079051323
2015-06-01,985691.0907691307
2015-06-02,984417.8099978752
2015-06-03,989002.258482296
2015-06-04,980561.5217917748
2015-06-05,979570.6308520623
2015-06-08,973724.0706981011
2015-06-09,973110.6995484123
2015-06-10,986969.5485692788
2015-06-11,989485.5516782571
2015-06-12,981854.671764927
2015-06-15,977931.9194036294
2015-06-16,983542.6812253762
2015-06-17,1000000.0
2015-06-18,1002127.1913812634
2015-06-19,1000160.6094915387
2015-06-22,1003638.1630819319
2015-06-23,1004846.7706462857
2015-06-24,994332.3932859418
2015-06-25,990574.3888512036
2015-06-26,992475.9863745038
2015-06-29,969662.7772986867
2015-06-30,971992.2734000661
2015-07-01,980212.539681194
2015-07-02,977492.865015907
2015-07-06,974814.1994824692
2015-07-07,980959.8691305711
2015-07-08,966478.1858160417
2015-07-09,969545.4841686417
2015-07-10,981275.5198665787
2015-07-13,992145.5623347299
2015-07-14,1000599.0066158501
2015-07-15,1000479.9909998376
2015-07-16,1000000.0
2015-07-17,999858.085830307
2015-07-20,999953.9924491881
2015-07-21,995442.6054374696
2015-07-22,994576.8672853471
2015-07-23,988961.2759672166
2015-07-24,980071.7378521883
2015-07-27,975911.7414777089
2015-07-28,989435.089523058
2015-07-29,995436.7604806233
2015-07-30,995058.0110446569
2015-07-31,995794.8793362257
2015-08-03,992774.6618793928
2015-08-04,991700.8064635831
2015-08-05,996469.838458933
2015-08-06,985765.6125296728
2015-08-07,989857.2050723211
2015-08-10,999509.41170875
2015-08-11,990568.8964003698
2015-08-12,989813.7773226873
2015-08-13,1000000.0
2015-08-14,1000359.3606307984
2015-08-17,1002081.8753679275
2015-08-18,1000942.7835889815
2015-08-19,996682.687641716
2015-08-20,976155.6151361465
2015-08-21,948339.9573474884
2015-08-24,908714.6133358155
2015-08-25,898927.9761517257
2015-08-26,934973.8657445336
2015-08-27,954889.7233456994
2015-08-28,952799.8761166955
2015-08-31,943679.3890103722
2015-09-01,916462.4648045922
2015-09-02,935452.407889309
2015-09-03,935831.5552777672
2015-09-04,920649.9704961205
2015-09-08,948109.6512135888
2015-09-09,935152.5093454743
2015-09-10,940560.7875362015
2015-09-11,1000000.0
2015-09-14,998826.2803867339
2015-09-15,1003804.8615650176
2015-09-16,1007413.985900688
2015-09-17,1006212.8773490903
2015-09-18,990057.7976715086
2015-09-21,995504.7440912245
2015-09-22,984507.157390785
2015-09-23,981420.0808832167
2015-09-24,972001.8197977064
2015-09-25,976067.9002115248
2015-09-28,951613.5460092543
2015-09-29,955758.3777353285
2015-09-30,970999.758411598
2015-10-01,975444.867321205
2015-10-02,986537.1455881117
2015-10-05,1003815.5404092787
2015-10-06,1000501.7032975004
2015-10-07,1010631.2969749754
2015-10-08,1018451.0663789824
2015-10-09,1000000.0
2015-10-12,1001104.6916763306
2015-10-13,999822.0639825822
2015-10-14,994433.5460069658
2015-10-15,1002525.0669029239
2015-10-16,1006009.7258518223
2015-10-19,1009581.6635473255
2015-10-20,1007733.4659221653
2015-10-21,1005482.3790363469
2015-10-22,1025923.8165991883
2015-10-23,1037883.6553549885
2015-10-26,1043187.5813615479
2015-10-27,1046777.4150516305
2015-10-28,1052301.723159594
2015-10-29,1049478.95772893
2015-10-30,1041013.7873529535
2015-11-02,1049839.82867487
2015-11-03,1052504.0793958479
2015-11-04,1048618.8139234358
2015-11-05,1050330.5468812757
2015-11-06,1000000.0
2015-11-09,998032.8154283521
2015-11-10,998867.3365093231
2015-11-11,997717.718799019
2015-11-12,985353.87288723
2015-11-13,974929.0600673676
2015-11-16,987786.365447754
2015-11-17,991771.2350614015
2015-11-18,1006142.2943875734
2015-11-19,1006825.2597806398
2015-11-20,1012036.7023770753
2015-11-23,1011008.9354855958
2015-11-24,1009582.5324108315
2015-11-25,1010629.322890732
2015-11-27,1009942.3539668275
2015-11-30,1003789.0831061555
2015-12-01,1014983.6105471803
2015-12-02,1007329.6884947969
2015-12-03,991127.988461609
2015-12-04,1015776.9956520387
2015-12-07,1000000.0
2015-12-08,998502.4134313582
2015-12-09,994986.3808729169
2015-12-10,997832.6692358016
2015-12-11,983927.1830057143
2015-12-14,989935.5311716079
2015-12-15,1001743.4248615265
2015-12-16,1015876.4317203521
2015-12-17,1002435.3405490875
2015-12-18,978498.6412921905
2015-12-21,985866.5430866241
2015-12-22,994652.8588825226
2015-12-23,1003557.4462543487
2015-12-24,1002468.1887165069
2015-12-28,1002234.5498767853
2015-12-29,1014078.0423236847
2015-12-30,1008173.1056552887
2015-12-31,998060.5824924469
2016-01-04,979591.6620098114
2016-01-05,978784.6375041961
2016-01-06,1000000.0
2016-01-07,995110.3980976106
2016-01-08,990912.5012386326
2016-01-11,992604.3501550679
2016-01-12,999376.791160584
2016-01-13,975608.5060646061
2016-01-14,990073.1208211026
2016-01-15,968099.051511868
2016-01-19,971396.6494694791
2016-01-20,957139.0864354215
2016-01-21,962252.8051816068
2016-01-22,978367.3930150113
2016-01-25,965975.5842892957
2016-01-26,980312.44864638
2016-01-27,965271.2585007214
2016-01-28,969158.5481490827
2016-01-29,996218.8353217283
2016-02-01,995450.3361567731
2016-02-02,973803.3324453931
2016-02-03,978086.497732367
2016-02-04,1000000.0
2016-02-05,996416.3550987245
2016-02-08,990499.5442440034
2016-02-09,992351.0846961974
2016-02-10,990982.6956436157
2016-02-11,977261.7002092362
2016-02-12,995767.3838157654
2016-02-16,1011654.7830889664
2016-02-17,1030763.9775032692
2016-02-18,1021697.6551889611
2016-02-19,1020733.760413807
2016-02-22,1033430.0482232552
2016-02-23,1023666.105574955
2016-02-24,1024178.226373621
2016-02-25,1037885.4646585446
2016-02-26,1034593.5317316419
2016-02-29,1022281.1626057378
2016-03-01,1046992.5404102956
2016-03-02,1047875.0858578149
2016-03-03,1047796.6404328366
2016-03-04,1000000.0
2016-03-07,1000194.9010675428
2016-03-08,998753.789847183
2016-03-09,999595.6055259705
2016-03-10,998857.8026784898
2016-03-11,1009055.9863451004
2016-03-14,1009716.0289373399
2016-03-15,1010320.5717250825
2016-03-16,1015269.0736591646
2016-03-17,1020500.9044351617
2016-03-18,1027167.8335256616
2016-03-21,1026405.1642103235
2016-03-22,1027260.2446222345
2016-03-23,1023853.8873224298
2016-03-24,1024590.0610055963
2016-03-28,1025419.1391820947
2016-03-29,1030184.4824724237
2016-03-30,1037925.3313474695
2016-03-31,1037204.8054075281
2016-04-01,1046546.473534588
2016-04-04,1000000.0
2016-04-05,998139.9795516968
2016-04-06,1000905.9163986203
2016-04-07,994860.810694122
2016-04-08,995005.5665401455
2016-04-11,994718.6647632595
2016-04-12,1002802.4291456828
2016-04-13,1014695.332008804
2016-04-14,1015890.8611307483
2016-04-15,1014956.1195427547
2016-04-18,1022665.7468510815
2016-04-19,1024785.045402145
2016-04-20,1029556.3822704178
2016-04-21,1021961.988817165
2016-04-22,1022009.0098828846
2016-04-25,1020996.2418107563
2016-04-26,1018159.694266071
2016-04-27,1020116.9728820225
2016-04-28,1010008.6508204838
2016-04-29,1007649.7425105473
2016-05-02,1000000.0
2016-05-03,998048.5904045106
2016-05-04,995886.1588872913
2016-05-05,996729.9460884097
2016-05-06,999194.8217575077
2016-05-09,999690.4357301716
2016-05-10,1012730.8825242295
2016-05-11,998822.0307399487
2016-05-12,998756.2195526089
2016-05-13,989943.4063851895
2016-05-16,997967.2434015317
2016-05-17,985555.244842709
2016-05-18,988577.7374213814
2016-05-19,983147.7912391304
2016-05-20,987357.1058494248
2016-05-23,986318.5055419602
2016-05-24,1000122.5517455735
2016-05-25,1009450.370457808
2016-05-26,1008378.8989078202
2016-05-27,1011426.5263969102
2016-05-31,1000000.0
2016-06-01,999919.346830559
2016-06-02,1000555.1741823198
2016-06-03,998688.3334817889
2016-06-06,1002517.0832130434
2016-06-07,1000849.9346086504
2016-06-08,1003470.6009226458
2016-06-09,1000681.9073304159
2016-06-10,991822.1669281942
2016-06-13,983734.2669476492
2016-06-14,980630.6774510366
2016-06-15,979339.6881512625
2016-06-16,983297.0887879354
2016-06-17,978411.5341786367
2016-06-20,986419.8359154684
2016-06-21,986221.7344254476
2016-06-22,982832.9809998495
2016-06-23,996880.5213250143
2016-06-24,959788.0268067343
2016-06-27,943655.0752152426
2016-06-28,1000000.0
2016-06-29,1002486.1401565553
2016-06-30,1005935.2357948303
2016-07-01,1006846.7957113266
2016-07-05,1002857.7590677261
2016-07-06,1007651.2322877884
2016-07-07,1006630.1180453262
2016-07-08,1023806.8564520874
2016-07-11,1027157.1525705871
2016-07-12,1034767.7517121582
2016-07-13,1034879.2392797241
2016-07-14,1043195.6757421264
2016-07-15,1043615.2412099609
2016-07-18,1044128.4242696533
2016-07-19,1045674.9336131096
2016-07-20,1049087.7266511326
2016-07-21,1045177.626141489
2016-07-22,1049047.7898134175
2016-07-25,1045938.6687349263
2016-07-26,1041007.1542881413
2016-07-27,1000000.0
2016-07-28,999944.5464836119
2016-07-29,998937.9867404934
2016-08-01,999646.1736616131
2016-08-02,995961.6224880217
2016-08-03,998075.6092798233
2016-08-04,997364.5346810836
2016-08-05,1006492.563922449
2016-08-08,1004107.8994708499
2016-08-09,1004486.353023096
2016-08-10,1003060.7837653598
2016-08-11,1010391.9999709567
2016-08-12,1008571.1757369479
2016-08-15,1010425.6054130038
2016-08-16,1004994.6261191806
2016-08-17,1005742.1665435275
2016-08-18,1006691.5570941409
2016-08-19,1005071.7941241702
2016-08-22,1004774.0737567386
2016-08-23,1006267.9167952975
2016-08-24,1000000.0
2016-08-25,999936.4067991256
2016-08-26,999270.0426467895
2016-08-29,1002010.3551534652
2016-08-30,1000526.8854579923
2016-08-31,997796.15290184
2016-09-01,996687.4387970065
2016-09-02,999486.2683144244
2016-09-06,1001922.2638548145
2016-09-07,999617.766611019
2016-09-08,996121.3365768775
2016-09-09,975864.7902752208
2016-09-12,990938.8464639663
2016-09-13,975429.9253013267
2016-09-14,973324.0098518027
2016-09-15,983055.7362284812
2016-09-16,978983.2992873115
2016-09-19,978536.2154556083
2016-09-20,981690.3754751319
2016-09-21,989315.9067022437
2016-09-22,1000000.0
2016-09-23,998287.5497474672
2016-09-26,995077.2028833389
2016-09-27,997484.9981615066
2016-09-28,999763.3165655136
2016-09-29,990740.2623067856
2016-09-30,997951.7927794341
2016-10-03,993677.0561156158
2016-10-04,990154.5563063506
2016-10-05,990996.3323531036
2016-10-06,993120.0012825966
2016-10-07,987173.2076528739
2016-10-10,993135.7532081527
2016-10-11,979368.3125293846
2016-10-12,980637.3874318161
2016-10-13,978920.5980393448
2016-10-14,980551.731788353
2016-10-17,976458.5745271454
2016-10-18,977428.0666192779
2016-10-19,977312.3103353806
2016-10-20,1000000.0
2016-10-21,1000117.7421707154
2016-10-24,1001716.4098606108
2016-10-25,1000341.0110979078
2016-10-26,1003520.9887050627
2016-10-27,1002617.8711334227
2016-10-28,993459.6880548628
2016-10-31,991327.1409879092
2016-11-01,985763.9045434359
2016-11-02,980024.5626359347
2016-11-03,976317.8321919802
2016-11-04,973103.9320569399
2016-11-07,996584.0544190768
2016-11-08,999285.4571271304
2016-11-09,1014682.3524365786
2016-11-10,1030558.6524916475
2016-11-11,1035609.0644453142
2016-11-14,1040997.9976568392
2016-11-15,1042903.0869574755
2016-11-16,1037788.93934453
2016-11-17,1000000.0
2016-11-18,999561.6061361312
2016-11-21,999900.7043224334
2016-11-22,1001668.1568264007
2016-11-23,1003331.8614231109
2016-11-25,1004918.0024978637
2016-11-28,1000877.7956410103
2016-11-29,1004380.146940506
2016-11-30,1005310.5043601608
2016-12-01,1009248.3071500625
2016-12-02,1006733.8273766822
2016-12-05,1013599.5923381232
2016-12-06,1014884.1626859779
2016-12-07,1030800.8769820728
2016-12-08,1033374.371851305
2016-12-09,1038639.0007747211
2016-12-12,1038767.7507747211
2016-12-13,1046421.4076732197
2016-12-14,1041676.9841617146
2016-12-15,1045184.1928027668
2016-12-16,1000000.0
2016-12-19,999924.4931354522
2016-12-20,1001199.800476074
2016-12-21,1000704.8016059875
2016-12-22,999876.8404182433
2016-12-23,1000427.107980751
2016-12-27,1000452.3065594024
2016-12-28,994877.7225542984
2016-12-29,994759.1816292934
2016-12-30,991009.6554292736
2017-01-03,997467.7135397167
2017-01-04,1003402.1843322658
2017-01-05,1000820.3632457618
2017-01-06,1005509.8272693519
2017-01-09,1003038.6713855629
2017-01-10,1001564.898218708
2017-01-11,1005616.287819437
2017-01-12,1002711.0792823791
2017-01-13,1002906.2172036056
2017-01-17,1001627.7760163421
2017-01-18,1000000.0
2017-01-19,999117.157639694
2017-01-20,1000971.1675449369
2017-01-23,1000405.0599470136
2017-01-24,1005484.7311792371
2017-01-25,1014873.2175220486
2017-01-26,1017207.6748704374
2017-01-27,1017598.0295743233
2017-01-30,1011815.9152578828
2017-01-31,1008713.5899622819
2017-02-01,1009878.6118946683
2017-02-02,1011456.7779569852
2017-02-03,1029614.7177097242
2017-02-06,1025427.4700662992
2017-02-07,1025518.1120607298
2017-02-08,1026717.2095118748
2017-02-09,1032378.3074313389
2017-02-10,1036022.3017398106
2017-02-13,1041021.8415349843
2017-02-14,1045684.3637581402
2017-02-15,1000000.0
2017-02-16,999700.1599979398
2017-02-17,999590.7772893906
2017-02-21,1003702.3276849746
2017-02-22,1004259.966255951
2017-02-23,1006674.395099144
2017-02-24,1006323.1611217194
2017-02-27,1007317.2174206619
2017-02-28,1006942.3921919899
2017-03-01,1021733.5055359459
2017-03-02,1017181.5099645004
2017-03-03,1019126.1538186417
2017-03-06,1016609.5517373428
2017-03-07,1013167.9189916
2017-03-08,1011944.7632260666
2017-03-09,1012555.4880458642
2017-03-10,1017009.9923395119
2017-03-13,1015174.8783792458
2017-03-14,1012230.504567524
2017-03-15,1017937.9582621193
2017-03-16,1000000.0
2017-03-17,998235.6597827912
2017-03-20,996636.3112703324
2017-03-21,987694.9388738633
2017-03-22,988972.6987443926
2017-03-23,987463.0456296541
2017-03-24,984388.0042138292
2017-03-27,980993.2047198336
2017-03-28,986699.0216463548
2017-03-29,984443.541129307
2017-03-30,987921.2175895731
2017-03-31,985517.6213295023
2017-04-03,984998.238572014
2017-04-04,986135.9600238116
2017-04-05,984446.1799131491
2017-04-06,984612.1910327551
2017-04-07,984886.4761691458
2017-04-10,984585.9080287039
2017-04-11,985780.205670107
2017-04-12,982462.155155985
2017-04-13,1000000.0
2017-04-17,1001418.9348993301
2017-04-18,1000904.9653018949
2017-04-19,1000234.1429239269
2017-04-20,1003778.2132942197
2017-04-21,1003268.1421140669
2017-04-24,1014392.2379152296
2017-04-25,1025189.1363886793
2017-04-26,1023885.2558497388
2017-04-27,1026242.1306055982
2017-04-28,1026224.0225962598
2017-05-01,1023549.7031840284
2017-05-02,1026018.4104899366
2017-05-03,1027450.6102503736
2017-05-04,1029686.8912104566
2017-05-05,1032478.8972300489
2017-05-08,1033003.9688776929
2017-05-09,1031977.2218989332
2017-05-10,1029532.3934306104
2017-05-11,1027575.474157234
2017-05-12,1000000.0
2017-05-15,1000095.7574390409
2017-05-16,999639.5953098293
2017-05-17,992606.7724674222
2017-05-18,993337.5806533811
2017-05-19,997030.6626152035
2017-05-22,1001394.7003994824
2017-05-23,1001360.279782829
2017-05-24,1005534.6010129239
2017-05-25,1012938.696137817
2017-05-26,1011278.4000860974
2017-05-30,1010422.9414669033
2017-05-31,1011467.5481375118
2017-06-01,1019150.4568953931
2017-06-02,1026433.2600268627
2017-06-05,1026840.3250617291
2017-06-06,1022968.5007628704
2017-06-07,1026587.531047752
2017-06-08,1023595.814830711
2017-06-09,1019954.0066031719
2017-06-12,1000000.0
2017-06-13,1001245.3174076079
2017-06-14,1003463.8846742627
2017-06-15,1002357.4886625286
2017-06-16,1002630.1668819422
2017-06-19,1012069.3892711634
2017-06-20,1010803.4045960688
2017-06-21,1012452.4252387366
2017-06-22,1012487.8739945425
2017-06-23,1010338.8415704379
2017-06-26,1010915.8996972804
2017-06-27,1005639.1537320894
2017-06-28,1013355.3544462008
2017-06-29,1004541.4970052294
2017-06-30,1004552.2277715257
2017-07-03,1009231.3254868292
2017-07-05,1013290.7999779485
2017-07-06,1007138.9854294561
2017-07-07,1012328.65961807
2017-07-10,1012217.2311379217
2017-07-11,1000000.0
2017-07-12,1000996.3324632647
2017-07-13,1001522.5457708361
2017-07-14,1003551.0987417224
2017-07-17,1003919.2201454166
2017-07-18,999766.6357795948
2017-07-19,1005417.7569725269
2017-07-20,1002716.0722419971
2017-07-21,1002026.5590355152
2017-07-24,999346.1237327808
2017-07-25,1004524.978644585
2017-07-26,1010919.9528114551
2017-07-27,1011977.250457024
2017-07-28,1016180.6817390674
2017-07-31,1020577.0164406055
2017-08-01,1023114.4964134449
2017-08-02,1024024.09803698
2017-08-03,1023616.0010902637
2017-08-04,1027685.7491829151
2017-08-07,1031480.3726951831
2017-08-08,1000000.0
2017-08-09,999177.0013177873
2017-08-10,995162.644922066
2017-08-11,996177.5282493593
2017-08-14,1000754.0117567065
2017-08-15,1001020.9794979098
2017-08-16,1003583.0667069094
2017-08-17,991730.3649699233
2017-08-18,988731.7331225417
2017-08-21,991712.8211676619
2017-08-22,1001380.0372550032
2017-08-23,996933.7833392165
2017-08-24,997451.710348799
2017-08-25,998731.4434668563
2017-08-28,1000033.9440524123
2017-08-29,1001769.6113383467
2017-08-30,1003295.228259436
2017-08-31,1006251.0580141795
2017-09-01,1008719.22456432
2017-09-05,1001900.185850262
2017-09-06,1000000.0
2017-09-07,1000145.291171074
2017-09-08,1001249.9769514087
2017-09-11,1009561.4416297914
2017-09-12,1009540.3699378968
2017-09-13,1010287.1294936143
2017-09-14,1010682.2723864595
2017-09-15,1013944.3667819444
2017-09-18,1015998.2645204279
2017-09-19,1016056.0425826685
2017-09-20,1019487.3001391641
2017-09-21,1018606.7450053445
2017-09-22,1019119.5753237954
2017-09-25,1014389.8422076455
2017-09-26,1012134.8122203103
2017-09-27,1013001.2864746744
2017-09-28,1016217.7554230386
2017-09-29,1018069.386743992
2017-10-02,1024567.691141575
2017-10-03,1028142.983492344
2017-10-04,1000000.0
2017-10-05,1000945.3299757004
2017-10-06,1000686.036835861
2017-10-09,999275.191025543
2017-10-10,1000831.8270563125
2017-10-11,1001538.097215866
2017-10-12,998470.9041953391
2017-10-13,999143.7793984641
2017-10-16,1002712.130251171
2017-10-17,1002911.6933375587
2017-10-18,1011288.9739976081
2017-10-19,1009563.8097558173
2017-10-20,1018675.674501911
2017-10-23,1014495.6699105796
2017-10-24,1018459.7207116354
2017-10-25,1010487.2992524374
2017-10-26,1013054.7673920859
2017-10-27,1010558.1819413604
2017-10-30,1009159.3188641891
2017-10-31,1011981.140297142
2017-11-01,1000000.0
2017-11-02,1000416.7319787977
2017-11-03,1000384.9390510558
2017-11-06,1001388.619743347
2017-11-07,1003073.4983942031
2017-11-08,1002623.8462442169
2017-11-09,998313.3072094269
2017-11-10,998237.4291670761
2017-11-13,1001358.3296288833
2017-11-14,1000639.76970121
2017-11-15,995713.7296041794
2017-11-16,1007254.2374922561
2017-11-17,1002582.5352419777
2017-11-20,1007723.0538767738
2017-11-21,1014577.4301127357
2017-11-22,1009117.2088071022
2017-11-24,1010325.656339756
2017-11-27,1010569.1153165016
2017-11-28,1023983.9621564064
2017-11-29,1027609.4273282203
2017-11-30,1000000.0
2017-12-01,999236.702354431
2017-12-04,999424.6174709317
2017-12-05,997074.2299896239
2017-12-06,996961.1506999967
2017-12-07,998434.9455281065
2017-12-08,1003602.3471812666
2017-12-11,1004872.9019569624
2017-12-12,1008283.173990898
2017-12-13,1010893.3146502302
2017-12-14,1008711.315873207
2017-12-15,1016581.9966779783
2017-12-18,1019885.5402148322
2017-12-19,1019733.3694689826
2017-12-20,1017454.315784748
2017-12-21,1016062.3008578375
2017-12-22,1014297.087116535
2017-12-26,1015041.0774319228
2017-12-27,1016876.4742825087
2017-12-28,1019179.4179966506
2017-12-29,1000000.0
2018-01-02,1000993.6982192992
2018-01-03,1003311.5744327544
2018-01-04,1008481.252624893
2018-01-05,1018299.2168560217
2018-01-08,1017860.2315200499
2018-01-09,1024547.9828837698
2018-01-10,1023853.3206772344
2018-01-11,1032457.3492556341
2018-01-12,1043858.1903186605
2018-01-16,1044048.5978694722
2018-01-17,1055984.6556278036
2018-01-18,1051227.3054385947
2018-01-19,1057255.7537914084
2018-01-22,1065949.5870264624
2018-01-23,1065190.850517452
2018-01-24,1068132.0029280202
2018-01-25,1076141.9087674064
2018-01-26,1083707.8108746451
2018-01-29,1079301.3464924735
2018-01-30,1000000.0
2018-01-31,1000939.820552063
2018-02-01,1001463.098583603
2018-02-02,982058.3112232211
2018-02-05,935095.2975293734
2018-02-06,958216.9995749287
2018-02-07,960677.0956381458
2018-02-08,919551.108506863
2018-02-09,931813.5557318233
2018-02-12,946850.9925813258
2018-02-13,948017.6880457423
2018-02-14,956571.0719732326
2018-02-15,970937.1564954799
2018-02-16,971894.9500376781
2018-02-20,963423.0793134349
2018-02-21,957247.2796956676
2018-02-22,961860.5565506214
2018-02-23,974568.0302940601
2018-02-26,987822.5743461841
2018-02-27,976669.1208931202
2018-02-28,1000000.0
2018-03-01,994969.6968721389
2018-03-02,992962.3755945205
2018-03-05,1006980.5824335098
2018-03-06,1007439.1359130745
2018-03-07,1005552.3567657012
2018-03-08,1008800.3869596825
2018-03-09,1027027.4996179504
2018-03-12,1018607.503952713
2018-03-13,1012536.9638602447
2018-03-14,1002807.4656879806
2018-03-15,1008376.4747480087
2018-03-16,1011173.9396775665
2018-03-19,997334.8252720565
2018-03-20,1002884.9257698936
2018-03-21,999909.9723664207
2018-03-22,967440.6660500449
2018-03-23,950693.2140274924
2018-03-26,977671.5941768608
2018-03-27,961208.9138599357
2018-03-28,1000000.0
2018-03-29,1002257.5417966843
2018-04-02,993317.8534706115
2018-04-03,1005804.6857528685
2018-04-04,1016499.6870718001
2018-04-05,1025349.9970836181
2018-04-06,1000990.4995393219
2018-04-09,1001603.8933583869
2018-04-10,1019652.9409348583
2018-04-11,1008611.1864640025
2018-04-12,1020992.3810822276
2018-04-13,1012916.6820599345
2018-04-16,1020855.354079893
2018-04-17,1032065.093986204
2018-04-18,1035382.4584213999
2018-04-19,1033423.8785721568
2018-04-20,1028605.1621300486
2018-04-23,1025786.7034336833
2018-04-24,1005809.7624947337
2018-04-25,1008755.2357746867
2018-04-26,1000000.0
2018-04-27,999964.3246152876
2018-04-30,996069.9468486784
2018-05-01,992466.26350708
2018-05-02,981467.648335823
2018-05-03,982318.8577550735
2018-05-04,994191.8068593825
2018-05-07,997319.9639867629
2018-05-08,997506.8170446242
2018-05-09,1005634.5942815627
2018-05-10,1012927.5826085891
2018-05-11,1017029.6181920852
2018-05-14,1018916.5246862258
2018-05-15,1010140.1618627395
2018-05-16,1010352.3417791213
2018-05-17,1007630.3538335647
2018-05-18,1010331.797643074
2018-05-21,1021932.781072029
2018-05-22,1015120.3596776809
2018-05-23,1019215.14446772
2018-05-24,1000000.0
2018-05-25,999539.4486253738
2018-05-29,990295.9838251115
2018-05-30,999982.7440774919
2018-05-31,988783.3479390641
2018-06-01,997885.3484661791
2018-06-04,1006428.900965645
2018-06-05,1004715.8571388551
2018-06-06,1021014.0051610338
2018-06-07,1022643.8977918398
2018-06-08,1025650.5736797316
2018-06-11,1027727.8364780409
2018-06-12,1029515.5213887808
2018-06-13,1022852.7440812704
2018-06-14,1022655.8151815054
2018-06-15,1017646.0379235861
2018-06-18,1014546.3973920462
2018-06-19,1001545.838857424
2018-06-20,1000182.4907662985
2018-06-21,992894.7425267813
2018-06-22,1000000.0
2018-06-25,996847.790243721
2018-06-26,996940.303492546
2018-06-27,990353.2307092664
2018-06-28,994293.8522081373
2018-06-29,996349.8559440993
2018-07-02,1000471.0530155409
2018-07-03,995125.097274555
