date,window_seq,account_value,strategy_compounded,Close,benchmark_continuous,benchmark_window_value,benchmark_compounded,equal_weight_window_value,equal_weight_compounded
2022-07-27,144,1047872.0904251706,2074775.0096630987,32197.58984375,2674182.853542555,1046300.6709712339,2250078.241064697,1039211.8598420561,3077226.709879094
2022-07-28,144,1061373.1754662166,2101507.0069196844,32529.630859375,2701760.644146332,1057090.7561647021,2273282.4084581104,1049678.970638691,3108221.0375646576
2022-07-29,144,1069839.333852447,2118269.905758295,32845.12890625,2727964.4523000983,1067343.2570424816,2295330.4963372615,1057954.3984017132,3132725.5378808076
2022-08-01,144,1066809.4085861812,2112270.6876466223,32798.3984375,2724083.235759491,1065824.6924218002,2292064.8105688733,1058154.5927327916,3133318.336487681
2022-08-02,144,1052868.9169022213,2084668.6701555743,32396.169921875,2690675.9961210545,1052753.7772438463,2263955.6994417473,1044076.7264282304,3091632.1434364524
2022-08-03,144,1066846.7958313597,2112344.713973581,32812.5,2725254.446301294,1066282.9402091997,2293050.276223298,1057430.3450452264,3131173.755180572
2022-08-04,144,1066303.2708565365,2111268.5406073895,32726.8203125,2718138.2878459166,1063498.672350801,2287062.6851805975,1053682.583716151,3120076.199706334
2022-08-05,144,1068390.8498894344,2115401.9237251664,32803.46875,2724504.352458455,1065989.4585237515,2292419.1414329847,1055490.052692513,3125428.3247409584
2022-08-08,144,1070038.8027626644,2118664.851967766,32832.5390625,2726918.798123857,1066934.134433399,2294450.6747848485,1056433.9594217828,3128223.341918096
2022-08-09,144,1070615.761476196,2119807.223762359,32774.41015625,2722090.880098213,1065045.1634294402,2290388.427027649,1053507.339430394,3119557.281074125
2022-08-10,145,1000000.0,2119807.223762359,33309.51171875,2766533.940286431,1000000.0,2290388.427027649,1000000.0,3119557.281074125
2022-08-11,145,999521.9312294008,2118793.8101289878,33336.671875,2768789.7372108516,1000815.3874028333,2292255.9808986424,1002399.8180323377,3127043.650890157
2022-08-12,145,1009057.549123764,2139007.4818244968,33761.05078125,2804036.6858180678,1013555.8595488457,2321436.610856737,1015479.2606763821,3167845.721422777
2022-08-15,145,1013697.9526114732,2148844.242658914,33912.44140625,2816610.490737217,1018100.8263522702,2331846.3502245257,1020211.8066269245,3182609.1696008095
2022-08-16,145,1021132.2884040148,2164603.601375819,34152.01171875,2836508.0925457478,1025293.0756569977,2348319.3947963715,1027167.9047426871,3204309.116125703
2022-08-17,145,1016162.5945334702,2154068.808409151,33980.3203125,2822248.1986554763,1020138.649867161,2336513.7576193563,1021915.3991218519,3187923.6239723433
2022-08-18,145,1017323.6097617416,2156529.9368769387,33999.0390625,2823802.8914300804,1020700.6139739319,2337800.873705909,1024224.9868456725,3195128.5151724676
2022-08-19,145,1008614.9131446152,2138069.1788783995,33706.73828125,2799525.740839333,1011925.3192857942,2317702.0403084415,1014144.6306003508,3163682.266451553
2022-08-22,145,988768.1331305772,2095997.8312362195,33063.609375,2746110.4292567745,992617.6539053983,2273479.9869682603,994054.1191485978,3101008.765171734
2022-08-23,145,982488.9689231188,2082687.213590059,32909.58984375,2733318.279546868,987993.7635118535,2262889.481923041,990380.2355526141,3089547.874850064
2022-08-24,145,983432.8700537948,2084688.1020253836,32969.23046875,2738271.7539380738,989784.261838685,2266990.4185694284,992352.937671139,3095701.8321072985
2022-08-25,145,992506.2172217636,2103921.8488957477,33291.78125,2765061.329580269,999467.7055340917,2289169.2659431617,1002249.1666702236,3126573.6853365703
2022-08-26,145,960319.5661444932,2035692.3534334311,32283.400390625,2681309.880572213,969194.6451575452,2219832.19880601,971661.5672271496,3031153.9167833496
2022-08-29,145,954305.121449974,2022942.8901230702,32098.990234375,2665993.626148946,963658.383989652,2207152.0102980654,965919.6906019709,3013241.8037502444
2022-08-30,145,946909.0091834336,2007264.5579127003,31790.869140625,2640402.5135930176,954408.1405050992,2185965.3596738577,956642.055826097,2984299.6906340206
2022-08-31,145,939131.9586768418,1990778.7100692627,31510.4296875,2617110.5100411023,945988.9401429654,2166682.120599599,947348.7212602788,2955308.601123764
2022-09-01,145,945526.17354348,2004333.2129338507,31656.419921875,2629235.7834992977,950371.7793634163,2176720.5248276424,951383.3546060288,2967894.870953963
2022-09-02,145,935032.3549399644,1982088.3404532666,31318.439453125,2601164.6893972354,940225.11400237,2153480.71991178,940894.5386770284,2935174.408852804
2022-09-06,145,929066.6646323472,1969442.2270444506,31145.30078125,2586784.5923197786,935027.2391930092,2141575.5676032817,935049.4301566037,2916940.258009244
2022-09-07,145,943385.5572409898,1999795.5190325284,31581.279296875,2622994.9508172683,948115.9484874053,2171553.7958958955,948164.827188387,2957854.490313922
2022-09-08,146,1000000.0,1999795.5190325284,31774.51953125,2639044.5906781373,1000000.0,2171553.7958958955,1000000.0,2957854.490313922
2022-09-09,146,1003889.8118202212,2007574.3472804867,32151.7109375,2670372.3638435304,1011870.8767847469,2197332.043438425,1013905.2731645852,2998984.264982832
2022-09-12,146,1007330.1263263704,2014454.272813946,32381.33984375,2689444.2784418426,1019097.7022297125,2213025.4836657173,1022473.1069215933,3024326.6705332617
2022-09-13,146,966669.5990399856,1933141.5325451342,31104.970703125,2583434.9626137265,978928.1210856232,2125795.077252722,982649.0319762311,2906532.851633524
2022-09-14,146,965106.58124926,1930015.816571073,31135.08984375,2585936.519090894,979876.0234007275,2127853.4981232253,984480.9636882541,2911951.4390738797
2022-09-15,146,962230.1305185624,1924263.503289106,30961.8203125,2571545.5534391575,974422.9265858539,2116011.8050354985,975979.9435451572,2886806.658471371
2022-09-16,146,958425.5876909636,1916655.1955905068,30822.419921875,2559967.601915594,970035.7511798529,2106484.817629336,971932.6290171371,2874835.291020954
2022-09-19,146,965306.6517977448,1930415.9167574232,31019.6796875,2576351.085446135,976243.8628534534,2119966.0660994886,977941.3369313426,2892608.174705972
2022-09-20,146,953300.4807575071,1906406.0297104178,30706.23046875,2550317.443477736,966379.0647896549,2098544.126418301,967295.1813822075,2861118.3957103826
2022-09-21,146,937842.953581604,1875494.1361287232,30183.779296875,2506925.0662090834,949936.6077648941,2062838.4464523264,950331.0722774205,2810941.029420613
2022-09-22,146,931333.57069281,1862476.701396046,30076.6796875,2498029.868139861,946565.9947405283,2055518.9789447684,946637.0910049987,2800014.7703268444
2022-09-23,146,917621.306555542,1835054.977018547,29590.41015625,2457642.570550835,931262.2375657972,2022286.046960512,930462.8213145271,2752173.6340953344
2022-09-26,146,906903.6976154174,1813621.950685343,29260.810546875,2430267.5518552656,920889.1583111812,1999760.347330022,920319.9873836781,2722172.6072084643
2022-09-27,146,901220.8841846312,1802257.4858509586,29134.990234375,2419817.4987939126,916929.371842144,1991161.4579922468,915905.1004659962,2709114.0141147706
2022-09-28,146,920284.5462787476,1840380.911883123,29683.740234375,2465394.1350577706,934199.4992302327,2028664.4686774565,932004.5202916171,2756733.755337433
2022-09-29,146,908728.5308063354,1817271.2439235225,29225.609375,2427343.9053739747,919781.3155367096,1997354.6071478622,916694.2320724933,2711448.150580497
2022-09-30,146,893691.0306079711,1787199.3184093828,28725.509765625,2385807.945479338,904042.3014854301,1963176.4914411472,898361.9054673773,2657223.796013653
2022-10-03,146,916318.5926730956,1832449.8156338492,29490.890625,2449376.938702214,928130.182928366,2015484.621823645,923112.095686019,2730431.257287986
2022-10-04,146,942018.3783099976,1883844.1317906224,30316.3203125,2517933.309779349,954107.9065785441,2071896.6462249237,948561.8116329552,2805707.813878845
2022-10-05,146,939664.998816284,1879137.8540245108,30273.869140625,2514407.511839446,952771.8935561206,2068995.4220747137,946664.9754769881,2800097.2485375283
2022-10-06,147,1000000.0,1879137.8540245108,29926.939453125,2485593.1370306597,1000000.0,2068995.4220747137,1000000.0,2800097.2485375283
2022-10-07,147,993403.8881320956,1866742.8505241512,29296.7890625,2433255.7609121297,978943.707504337,2025430.0492953206,978211.8122992776,2739088.2041061167
2022-10-10,147,990656.5165573125,1861580.1605989055,29202.880859375,2425456.180017331,975805.7921397507,2018937.716771134,974986.1871520551,2730056.140006565
2022-10-11,147,992789.5311386111,1865588.38904181,29239.189453125,2428471.8038361846,977019.0332667584,2021447.9071087856,975068.9252332005,2730287.81467993
2022-10-12,147,992702.7721943668,1865425.3570255053,29210.849609375,2426118.027525719,976072.0656092607,2019488.6353605702,974591.6591448202,2728951.4232190354
2022-10-13,147,1021729.2991604618,1919970.2026183577,30038.720703125,2494877.17051106,1003735.1380409307,2076723.4055822166,1002473.8080924365,2807024.1517705694
2022-10-14,147,1008440.5857090764,1894998.8781405746,29634.830078125,2461331.883757516,990239.24997551,2048800.4749580284,988658.5867054977,2768340.1883770656
2022-10-17,147,1026162.7487873844,1928301.2656362187,30185.8203125,2507094.5835243445,1008650.4288144964,2086893.11969089,1008034.5186384369,2822594.682070339
2022-10-18,147,1036881.3950848392,1948443.0796376658,30523.80078125,2535165.6776264072,1019943.9481294062,2110259.3594525508,1018845.4287060767,2852866.281604924
2022-10-19,147,1033134.958672028,1941403.0091566565,30423.810546875,2526860.951353884,1016602.8034550027,2103346.546416721,1016338.3192845035,2845846.131411794
2022-10-20,147,1026298.8364147953,1928556.993048351,30333.58984375,2519367.6371492413,1013588.1048331703,2097109.1487692143,1013811.8239615604,2838771.698809578
2022-10-21,147,1055525.4657978823,1983477.8586676547,31082.560546875,2581573.6787139135,1038614.7436011645,2148889.149810112,1036475.1052464645,2902231.09037827
2022-10-24,147,1070525.6402935795,2011665.2543794923,31499.619140625,2616212.6360315625,1052550.6355223297,2177722.446397531,1049571.6813862622,2938902.77719258
2022-10-25,147,1079232.1390347297,2028025.9657400046,31836.740234375,2644212.3544219364,1063815.4390709195,2201029.273370134,1062672.579525282,2975586.5660250196
2022-10-26,147,1084547.662956696,2038014.567955744,31839.109375,2644409.12428166,1063894.6032176146,2201193.063627239,1062950.819177949,2976365.664110887
2022-10-27,147,1093223.1531338503,2054317.0099498527,32033.279296875,2660535.9796851748,1070382.734828237,2214616.978227434,1067738.342522615,2989771.195055595
2022-10-28,147,1120448.0854153447,2105476.410773263,32861.80078125,2729349.141106862,1098067.5398739625,2271896.7131280717,1098604.4356262223,3076199.257428109
2022-10-31,147,1117404.5732617192,2099757.2318762015,32732.94921875,2718647.3264442794,1093762.002292954,2262988.575583394,1092799.0454569978,3059943.6003885767
2022-11-01,147,1117073.3093457036,2099134.7413119436,32653.19921875,2712023.6603995548,1091097.179178485,2257475.068758919,1090775.7005701193,3054278.0379379857
2022-11-02,147,1101504.93249939,2069879.6150543178,32147.759765625,2670044.197787288,1074208.0664806536,2222531.5719042025,1072750.1148989706,3003804.645096925
2022-11-03,148,1000000.0,2069879.6150543178,32001.25,2657875.7744670263,1000000.0,2222531.5719042025,1000000.0,3003804.645096925
2022-11-04,148,1003935.5576488494,2078025.745605542,32403.220703125,2691261.601391956,1012561.0938049294,2250448.9994633086,1013712.3063040543,3044993.7344680354
2022-11-07,148,1012958.03453331,2096701.186585986,32827.0,2726458.749218517,1025803.6795437677,2279881.064361525,1024343.2784611682,3076927.09801547
2022-11-08,148,1024413.6189336396,2120412.8672147626,33160.828125,2754184.968859101,1036235.4009609,2303065.8945604106,1033490.5498673528,3104403.7143553295
2022-11-09,148,1007261.8191872252,2084910.7065581654,32513.939453125,2700457.3885379042,1016020.9195929846,2258138.571510549,1011624.6561195932,3038722.8411466135
2022-11-10,148,1045402.0874672546,2163856.4703837014,33715.37109375,2800242.742306753,1053564.1918284441,2341579.6793664526,1053134.884462181,3163411.457861113
2022-11-11,148,1043073.5753772508,2159036.730675195,33747.859375,2802941.0686436445,1054579.4109605094,2343836.0359398685,1057728.0650404359,3177208.475017844
2022-11-14,148,1034612.6571397248,2141523.648490698,33536.69921875,2785403.082976536,1047980.913831491,2329170.6677435064,1052717.3473565122,3162157.2579636043
2022-11-15,148,1033770.7978751909,2139781.101160295,33592.921875,2790072.6766962516,1049737.803210812,2333075.4098573904,1057076.0272541577,3175249.8808866427
2022-11-16,148,1035772.1482213822,2143923.655444458,33553.828125,2786825.730684516,1048516.1712433109,2330360.294240372,1052065.4188376332,3160198.992050325
2022-11-17,148,1035098.812474617,2142529.9315081416,33546.3203125,2786202.166512398,1048281.5612671379,2329838.8661612435,1053364.44543492,3164101.014177359
2022-11-18,148,1041896.8470281448,2156601.0446529235,33745.69140625,2802761.007189156,1054511.6645834148,2343685.467477894,1059522.0003740985,3182597.1063061035
2022-11-21,148,1039340.100152382,2151308.8864139286,33700.28125,2798989.4496965073,1053092.6526307566,2340531.6686122017,1059079.5617678245,3181268.1071654065
2022-11-22,148,1051573.975152382,2176631.534889551,34098.1015625,2832030.5643774853,1065524.0517948517,2368160.8457373464,1071850.9561965885,3219630.8810748933
2022-11-23,148,1053930.0219053116,2181508.2680355553,34194.05859375,2840000.311457651,1068522.5918909418,2374825.1957705272,1074891.359761528,3228763.6594262277
2022-11-25,148,1060062.7605146256,2194202.2986674304,34347.03125,2852705.512573318,1073302.8006718487,2385449.360706387,1077461.6427445768,3236484.287389924
2022-11-28,148,1046482.3411992874,2166092.465562722,33849.4609375,2811379.624375584,1057754.335768134,2350892.4065632364,1062112.5454960328,3190378.597776702
2022-11-29,148,1044874.0222181168,2162763.4388890923,33852.53125,2811634.6303273453,1057850.2792859655,2351105.6440607365,1063507.3079712237,3194568.1917784875
2022-11-30,148,1070304.6342939225,2215401.7444231566,34589.76953125,2872866.2312099384,1080888.075661107,2402307.8738515885,1087186.658861491,3265696.3359755524
2022-12-01,148,1064595.8518995133,2203585.252118188,34395.01171875,2856690.5483309277,1074802.1317526659,2388781.6713702404,1081918.7505964702,3249872.568659139
2022-12-02,149,1000000.0,2203585.252118188,34429.87890625,2859586.455615176,1000000.0,2388781.6713702404,1000000.0,3249872.568659139
2022-12-05,149,995469.1689243318,2193601.1795800067,33947.1015625,2819489.2029636493,985977.9540594794,2355286.065032413,984634.7088874604,3199937.3305630344
2022-12-06,149,990364.5188201908,2182352.647893298,33596.33984375,2790356.5573677416,975790.2412387314,2330949.8433730267,973365.0180605954,3163312.2714875364
2022-12-07,149,991472.9266391756,2184795.1190165454,33597.921875,2790487.9535642597,975836.1906088791,2331059.6063862466,972889.2903834338,3161766.217159377
2022-12-08,149,998187.2786174852,2199590.7660134793,33781.48046875,2805733.4811459435,981167.5655535839,2343795.09713736,978317.4017759773,3179406.8874736303
2022-12-09,149,987748.7435920566,2176588.5641777255,33476.4609375,2780399.970022201,972308.4135338934,2322632.517168841,970574.588954752,3154243.732481668
2022-12-12,149,1003493.602981934,2211283.704125934,34005.0390625,2824301.2236716896,987660.7221039956,2359305.830494321,985922.8463802869,3204123.613265632
2022-12-13,149,1006254.55834388,2217367.7046432747,34108.640625,2832905.8901508334,990669.7818448707,2366493.8172513815,989831.1400617121,3216825.06969116
2022-12-14,149,1002666.3022518083,2209460.6764379623,33966.3515625,2821088.0189054795,986537.0614572258,2356621.6505364776,985015.4110845525,3201174.564190192
2022-12-15,149,981754.8583850788,2163380.52713274,33202.21875,2757622.6826820783,964343.1753102349,2303605.3020920674,962721.02514937,3128720.6509043425
2022-12-16,149,972519.5998058246,2143029.847527997,32920.4609375,2734221.1822997318,956159.6492145665,2284056.644947555,953934.4112980084,3100165.2755774017
2022-12-19,149,965704.095491402,2128011.302734988,32757.5390625,2720689.64510374,951427.6582760091,2272752.951724439,948836.9326617627,3083599.1195881413
2022-12-20,149,966179.334516518,2129058.5324419644,32849.73828125,2728347.285662793,954105.5421861168,2279149.8317269613,951724.8234513771,3092984.3966465923
2022-12-21,149,982398.1696376728,2164798.1183214774,33376.48046875,2772096.0548373107,969404.5267958007,2315695.76575315,968597.3038361926,3147817.8078144435
2022-12-22,149,972393.5956287312,2142752.186581649,33027.48828125,2743110.378320471,959268.2091964772,2291482.316056698,958721.2499383435,3115721.891165225
2022-12-23,149,976242.0143566058,2151232.505334369,33203.9296875,2757764.78523535,964392.8687031352,2303724.0087582157,963512.6804710747,3131293.4298181836
2022-12-27,149,976392.0764102862,2151563.179862762,33241.55859375,2760890.068102162,965485.7829812382,2306334.7423541276,965464.3554783171,3137636.124887158
2022-12-28,149,966540.456239693,2129854.2949453723,32875.7109375,2730504.454331062,954859.9060431817,2280951.842282262,953788.1339313581,3099689.8927761093
2022-12-29,149,976622.4807681964,2152070.8955078763,33220.80078125,2759166.020229823,964882.8818628079,2304894.5432127723,965274.5718204648,3137019.3521835245
2022-12-30,149,971947.7855167316,2141769.805993601,33147.25,2753057.2326144176,962746.6332442672,2299791.5116673126,964024.7106073952,3132957.4625125383
2023-01-03,150,1000000.0,2141769.805993601,33136.37109375,2752153.6809914475,1000000.0,2299791.5116673126,1000000.0,3132957.4625125383
2023-01-04,150,999486.2363826752,2140669.442590597,33269.76953125,2763233.138055875,1004025.7406920807,2309049.8759391336,1008687.4691334522,3160174.9337645345
2023-01-05,150,991262.905570984,2123056.9609534196,32930.078125,2735019.9414005405,993774.424840718,2285473.986760749,1000795.0098198002,3135448.194460252
2023-01-06,150,1010257.4769138336,2163738.960333327,33630.609375,2793202.8260888606,1014915.2808511135,2334093.5479628374,1024212.5531955956,3208814.3617331614
2023-01-09,150,1006758.6744741364,2156245.330910846,33517.6484375,2783820.8132224157,1011506.309567553,2326253.624741387,1020713.4511657035,3197851.823916518
2023-01-10,150,1012192.7501690828,2167883.870157766,33704.1015625,2799306.7471784693,1017133.1515796877,2339194.188238388,1026429.1441815081,3215758.847003814
2023-01-11,150,1022676.982768963,2190338.6829792033,33973.01171875,2821641.180671068,1025248.4082409919,2357857.586623057,1032367.2404793896,3234362.6501133796
2023-01-12,150,1025759.2943086892,2196940.2847676547,34189.96875,2839660.6279570227,1031795.8068875177,2372915.238453839,1039172.607027851,3255683.5740265152
2023-01-13,150,1028614.983080494,2203056.512754421,34302.609375,2849016.0371491113,1035195.1116780549,2380732.9307566863,1042788.9999832023,3267013.5793233607
2023-01-17,150,1012798.2682769052,2169180.7505580825,33910.8515625,2816478.4456705926,1023372.5191741372,2353543.432870275,1032276.1792327963,3234077.3591013197
2023-01-18,150,994383.892636036,2129741.396814245,33296.9609375,2765491.5304607204,1004846.3316425222,2310937.0640415098,1012142.2827112025,3170998.717744537
2023-01-19,150,986250.7293364756,2112322.033232031,33044.55859375,2744528.159502654,997229.2530241093,2293419.371291181,1003931.4005728044,3145274.373275232
2023-01-20,150,993165.6087310069,2127132.1131313257,33375.48828125,2772013.648333815,1007216.1549260626,2316387.1635131473,1016106.3060110424,3183417.834123344
2023-01-23,150,997858.2573058358,2137182.6861590333,33629.55859375,2793115.5530595686,1014883.570038634,2334020.6197054693,1025653.2327615025,3213327.9495302583
2023-01-24,150,999737.2742469064,2141207.1079083686,33733.9609375,2801786.7287246035,1018034.2573439707,2341266.5436262004,1027443.4706599016,3218936.688713721
2023-01-25,150,998589.2859732858,2138748.3812862933,33743.83984375,2802607.2249739724,1018332.3861349012,2341952.177688966,1027736.7210784978,3219855.429801047
2023-01-26,150,1002294.5849311104,2146684.2787163416,33949.41015625,2819680.9440800496,1024536.1527428498,2356219.547474291,1034261.431709776,3240297.070664045
2023-01-27,150,998823.778259968,2139250.6097856476,33978.078125,2822061.972934979,1025401.303868448,2358209.2146892515,1034370.1786547852,3240637.7702169367
2023-01-30,150,994050.349377369,2129027.023933839,33717.08984375,2800385.4937301306,1017525.1160833823,2340095.6248768596,1026458.898228334,3215852.065166857
2023-01-31,150,1009041.6241576424,2161134.8836115818,34086.0390625,2831028.7089334168,1028659.3835535938,2365702.1186934854,1036498.1900875188,3247304.739515431
2023-02-01,151,1000000.0,2161134.8836115818,34092.9609375,2831603.607847565,1000000.0,2365702.1186934854,1000000.0,3247304.739515431
2023-02-02,151,998691.1320804596,2158306.243492623,34053.94140625,2828362.826101838,998855.4959681698,2362994.5630805315,1002585.1830263231,3255699.6166093247
2023-02-03,151,993461.9584228516,2147005.2938887035,33926.01171875,2817737.578111795,995103.1176477732,2354117.55373783,998621.425946576,3242828.089457975
2023-02-06,151,994019.3289604684,2148209.8468006444,33891.01953125,2814831.2889058464,994076.7419227621,2351689.454510595,994305.3140883087,3228812.3589643445
2023-02-07,151,1000206.7648544807,2161581.730351305,34156.69140625,2836896.765739399,1001869.3145739624,2370124.3601416126,1001742.3386396698,3252962.6440378716
2023-02-08,151,993698.3410759468,2147516.1486861883,33949.01171875,2819647.8517046305,995777.7437103838,2355713.5180434734,993934.668114384,3227608.7585365362
2023-02-09,151,986006.4937515756,2130893.029114075,33699.87890625,2798956.032886035,988470.2876945593,2338426.253864578,986250.0950428885,3202654.6079803165
2023-02-10,151,990423.64830785,2140439.095911944,33869.26953125,2813024.834530012,993438.7803200762,2350180.2273954763,990159.0701666469,3215348.2414263445
2023-02-13,151,1002618.2174416084,2166793.204657522,34245.9296875,2844308.484528179,1004486.8132832589,2376316.582383873,1001931.200949119,3253575.937510462
2023-02-14,151,996854.8774490852,2154337.8495535664,34089.26953125,2831297.016722356,999891.7252667855,2365445.972927719,997965.6463822788,3240698.5733707547
2023-02-15,151,999402.5281143684,2159843.6662775665,34128.05078125,2834518.007929842,1001029.2401359426,2368136.994263729,999922.3572090195,3247052.609712291
2023-02-16,151,987257.4929047128,2133596.6070232885,33696.8515625,2798704.595719858,988381.4909556797,2338216.1872312776,987796.1088130283,3207674.9858234474
2023-02-17,151,991396.2724304696,2142541.067831979,33826.69140625,2809488.492450883,992189.8971538984,2347225.7418432487,990850.8856370865,3217594.7770823734
2023-02-21,151,968665.3575439948,2093416.4947344123,33129.58984375,2751590.461739212,971742.8153126368,2298854.037010277,970561.2559308507,3151708.166374301
2023-02-22,151,966123.1710281868,2087922.4867744527,33045.08984375,2744572.28266988,969264.2978217416,2292990.602930847,967579.3524829817,3142025.0171752586
2023-02-23,151,969555.7048149604,2095340.6552802245,33153.91015625,2753610.394380006,972456.1682110424,2300541.6174734114,969459.406803644,3148130.126481292
2023-02-24,151,957695.8943100472,2069710.0050850336,32816.921875,2725621.706781439,962571.7735447132,2277158.084069274,960182.6184406793,3118005.567662755
2023-02-27,151,961096.1137772102,2077058.3379874548,32889.08984375,2731615.644388036,964688.5732231658,2282165.801553439,962189.8337819717,3124523.607553762
2023-02-28,151,953539.6486549872,2060727.7976150243,32656.69921875,2712314.35420716,957872.191817455,2266040.273620126,956685.2587079968,3106648.5748270247
2023-03-01,151,954993.3428726692,2063869.4268989614,32661.83984375,2712741.310737081,958022.9744088944,2266396.980316156,957045.7239920113,3107819.1154522356
2023-03-02,152,1000000.0,2063869.4268989614,33003.5703125,2741123.8624901497,1000000.0,2266396.980316156,1000000.0,3107819.1154522356
2023-03-03,152,1003206.8277690886,2070487.9006889141,33390.96875,2773299.384449374,1011738.0766332808,2293000.1217525434,1011093.2814916048,3142295.027724937
2023-03-06,152,1003614.0170886992,2071328.286276618,33431.44140625,2776660.8560348647,1012964.3880858534,2295779.430325581,1012603.4825514955,3146988.459447042
2023-03-07,152,984302.2074314116,2031471.2327468502,32856.4609375,2728905.6383892316,995542.6224009382,2256294.7931855135,997072.010216639,3098719.4528336576
2023-03-08,152,983215.9070913655,2029229.2506865992,32798.3984375,2724083.235759491,993783.3430426681,2252307.567760397,995184.3651667878,3092852.993464541
2023-03-09,152,967470.4412367208,1996732.6650969163,32254.859375,2678939.39585651,977314.2441738666,2214982.051815618,979672.0354225487,3044643.4785601962
2023-03-10,152,956704.7920057636,1974513.7707884256,31909.640625,2650267.1236009956,966854.2016169179,2191275.4429505705,972754.1744263426,3023144.0179181457
2023-03-13,152,955194.605032192,1971396.94206477,31819.140625,2642750.612290054,964112.0740488067,2185060.6933105616,969788.5758323692,3013927.473919037
2023-03-14,152,962632.8252622944,1986748.4573882197,32155.400390625,2670678.792751212,974300.6615998222,2208152.07736987,981286.0669230606,3049659.5965104294
2023-03-15,152,957969.2241651876,1977123.3936646485,31874.5703125,2647354.3456939845,965791.5798409121,2188867.120166213,974558.9785205928,3028753.022581903
2023-03-16,152,969472.0268385274,2000863.676425806,32246.55078125,2678249.3224985003,977062.4958426609,2214411.4901579735,986688.5795423347,3066449.628500081
2023-03-17,152,959003.3434049948,1979257.6807474545,31861.98046875,2646308.691517743,965410.1106958835,2188002.5596478363,975730.0179832622,3032392.401408936
2023-03-20,152,969238.1725675924,2000381.0317456736,32244.580078125,2678085.6450141957,977002.7840264442,2214276.1594780106,986478.1079971961,3065795.521008841
2023-03-21,152,977485.2583181722,2017401.9398873094,32560.599609375,2704332.7652475554,986578.0974927665,2235977.621003664,994496.9058711309,3090716.494324403
2023-03-22,152,962250.9918157918,1985960.4030118154,32030.109375,2660272.700639559,970504.3748817896,2199548.1846157066,977843.1832264289,3038959.736745759
2023-03-23,152,965044.1015303,1991725.0167575632,32105.25,2666513.5333215888,972781.1171944703,2204708.1865181243,981288.403509426,3049666.858198201
2023-03-24,152,968957.0001814228,1999800.72865417,32237.529296875,2677500.039743294,976789.1471022193,2213791.9733980633,985967.3555698888,3064208.1948519917
2023-03-27,152,972152.005045162,2006394.8015112348,32432.080078125,2693658.527564489,982683.9875515362,2227152.0219918406,991661.796801227,3081905.488162564
2023-03-28,152,970358.0122244222,2002692.2345764337,32394.25,2690516.5362924403,981537.7455611455,2224554.1826061076,990727.2137588173,3079000.9731183858
2023-03-29,152,977963.8407156332,2018389.6714656812,32717.599609375,2717372.4589030007,991335.158577777,2246759.0098819113,1004249.5574132879,3121025.9712134637
2023-03-30,153,1000000.0,2018389.6714656812,32859.03125,2729119.116654192,1000000.0,2246759.0098819113,1000000.0,3121025.9712134637
2023-03-31,153,1004227.678081894,2026922.7732404578,33274.1484375,2763596.829750435,1012633.275288662,2275142.934961031,1012731.827598542,3160762.3358095256
2023-04-03,153,1012409.665193558,2043437.2115187056,33601.1484375,2790755.936918146,1022584.8772550166,2297501.786341697,1020134.8568133474,3183867.3822545856
2023-04-04,153,1004231.8789501956,2026931.252229649,33402.37890625,2774247.0592395696,1016535.7174445002,2283910.7820352037,1015128.0946186556,3168241.1474132626
2023-04-05,153,1005163.3258833544,2028811.275099055,33482.71875,2780919.7149773175,1018980.7026036411,2289404.0744705307,1017113.9822960846,3174439.1544304313
2023-04-06,153,1006322.4360708848,2031150.8111296573,33485.2890625,2781133.1932422775,1019058.9250101523,2289579.821367135,1015442.2081035448,3169221.50375751
2023-04-10,153,1010844.6950544968,2040278.4919538721,33586.51953125,2789540.92764417,1022139.6752605115,2296501.524749325,1017610.4790410767,3175988.7336661746
2023-04-11,153,1015075.0459799424,2048816.9885684673,33684.7890625,2797702.740275789,1025130.3152006345,2303220.7719801096,1019293.695291893,3181242.0953001403
2023-04-12,153,1014580.607087578,2047819.018214948,33646.5,2794522.627884998,1023965.0628775003,2300602.7308243215,1016924.5852261832,3173848.041256397
2023-04-13,153,1024395.9010023728,2067630.1060749697,34029.69140625,2826348.7332920004,1035626.7397947101,2326803.7085083947,1028656.1143857114,3210462.4484453327
2023-04-14,153,1023117.2488264696,2065049.2877297297,33886.46875,2814453.3220689483,1031268.039893903,2317010.760234885,1026324.8259718051,3203186.436759142
2023-04-17,153,1025709.531758751,2070281.5248257632,33987.1796875,2822817.9066087743,1034332.9792323078,2323896.940308187,1029901.145024255,3214348.221403184
2023-04-18,153,1024921.3628744736,2068690.6928903668,33976.62890625,2821941.6075302674,1034011.8869526929,2323175.523335959,1029353.9882402992,3212640.5308701317
2023-04-19,153,1023072.9838957444,2064959.9438507457,33897.01171875,2815328.9722773493,1031588.8944154432,2317731.6430220166,1026896.2538806039,3204969.8781031794
2023-04-20,153,1019745.1450209277,2058243.0682375135,33786.62109375,2806160.4376758644,1028229.3728227306,2310183.6076146965,1021189.0363796656,3187157.504059387
2023-04-21,153,1021398.4592680588,2061580.10063761,33808.9609375,2808015.881744721,1028909.2420367687,2311711.1098968782,1022648.9468518305,3191713.92255866
